,doc_id,bio,genre_auto,Detailed_counter,Detailed_markers
493,llama_v1_long_nodis_46_awq.txt,"Léonard Dubois est né le 12 mars 1890 à Lyon, en France, dans une famille modeste de artisans. Son père, un maçon, l'initie très tôt à l'art de la sculpture et à l'histoire de l'art. Léonard Dubois montre une véritable aptitude pour la sculpture et commence à créer des œuvres qui seront rapidement remarquées par les habitants de Lyon.

En 1910, Léonard Dubois décide de s'installer à Paris pour poursuivre ses études d'art. Il fréquente l'École des Beaux-Arts de Paris, où il côtoie d'autres jeunes artistes qui seront par la suite des figures marquantes de l'art moderne. Il est influencé par les courants d'avant-garde de l'époque, tels que le Fauvisme et le Cubisme.

Au cours de la Première Guerre mondiale, Léonard Dubois est mobilisé et participe à la bataille de Verdun. Il est blessé et rapatrié en France, où il continue à créer des œuvres qui reflètent les horreurs de la guerre.

Après la guerre, Léonard Dubois devient un artiste reconnu et commence à exposer ses œuvres dans les galeries parisiennes. Il est membre du groupe des Fauves et participe à plusieurs expositions collectives. Il crée également des sculptures monumentales qui sont installées dans les parcs et les jardins de Paris.

Léonard Dubois meurt le 25 février 1965, à l'âge de 74 ans, laissant derrière lui une œuvre qui est considérée comme l'une des plus importantes de l'histoire de l'art français. Ses sculptures monumentales sont encore aujourd'hui présentes dans les parcs et les jardins de Paris, témoignant de son génie et de son talent.",Masc,Counter({'Masc': 5}),"[maçon, blessé, rapatrié, artiste, reconnu]"
494,llama_v1_long_withdis_40_torch.txt,"Sophie Dupont est née le 12 février 1985 à Paris, en France. Elle naît avec une maladie génétique rare qui affecte son système nerveux et la rend paraplégique. Malgré ces difficultés, Sophie ne laisse pas son handicap l'empêcher de rêver. Elle est particulièrement attirée par la peinture et commence à étudier la peinture à l'âge de 10 ans. Après des études artistiques, Sophie ouvre son propre atelier de peinture à Paris, où elle expose ses œuvres et donne des cours de peinture à d'autres personnes handicapées. Ses tableaux sont remarqués par la critique et la galerie d'art « La Belle Époque » décide de l'exposer à Paris. Sophie Dupont est considérée comme l'une des artistes les plus talentueuses de la ville. Elle continue à peindre jusqu'à son décès le 15 août 2015, laissant derrière elle une œuvre d'art unique et une communauté d'amis et de fans passionnés.",Neutre,Counter(),[]
495,llama_v1_long_withdis_4_torch.txt,"La vie de Sophie Dupont, née le 12 février 1985 à Paris, est marquée par la cécité naissante due à une maladie rare. Son enfance est marquée par de nombreuses opérations et traitements visant à sauver sa vue, mais finalement, elle est diagnostiquée complètement aveugle à l'âge de 10 ans. Malgré cette difficulté, Sophie affirme à ses parents qu'elle ne veut pas être considérée comme handicapée et qu'elle veut continuer à vivre une vie normale. Elle commence à apprendre la lecture braille et commence à fréquenter une école pour aveugles où elle fait la connaissance de personnes qui partageront sa même situation. 

À 18 ans, Sophie commence à travailler comme assistante sociale et découvre son amour pour l'aide aux personnes en situation de handicap. Elle devient ensuite diplômée en aide sociale et commence à travailler dans un centre d'accueil pour personnes handicapées. Elle travaille pendant de nombreuses années dans ce centre et devient rapidement une figure de confiance pour les résidents. 

Elle épouse un homme qui la soutient pleinement et l'accompagne dans sa vie. Ensemble, ils ont deux enfants qui grandissent dans un environnement familial favorable à l'acceptation et à l'intégration des personnes handicapées. Sophie continue à travailler et à se battre pour les droits des personnes en situation de handicap. Elle devient une figure de référence dans son milieu et est souvent sollicitée pour partager ses expériences et ses conseils. 

Malheureusement, Sophie décède le 15 août 2020 à l'âge de 35 ans, d'une maladie cardiaque due à une complication liée à sa maladie d'origine. Sa famille et ses proches se rassemblent pour lui rendre hommage et pour continuer à faire vivre ses valeurs d'acceptation et d'inclusion. Ses enfants grandissent avec la conviction que leur mère a vécu une vie exemplaire et que son héritage continuera à inspirer les générations futures.",Fem,"Counter({'Fem': 2, 'Masc': 1})","[assistante, sociale, homme]"
496,mistral_v1_long_nodis_11_awq.txt,"Une vie remarquable appartient à une personne fictive, Jean-Pierre Leclerc, né le 8 janvier 1950 dans la petite ville de Tours, en France. Leclerc était un peintre et sculpteur de renommée internationale, connu pour son travail original et expressif.

Né dans une famille modeste, il a commencé à s'intéresser à l'art à un jeune âge, passant ses heures libres à dessiner et à sculpter. Après avoir obtenu son diplôme de l'école des beaux-arts de Tours, il a déménagé à Paris pour poursuivre sa carrière artistique.

Ses premières œuvres ont été exposées à la galerie du Marais, où il a reçu de nombreuses critiques positives pour son travail. Ses tableaux, caractérisés par leur couleur vive et leur style expressionniste, ont rapidement attiré l'attention du monde de l'art. En 1975, il a remporté le Prix de la Biennale de Paris, un prix prestigieux pour les artistes émergents.

Leclerc a continué à produire de l'art jusqu'à sa mort subite le 15 septembre 1995. Il est enterré dans le cimetière de Montmartre à Paris, où son tombeau est toujours une attraction pour les visiteurs de la ville.

Aujourd'hui, ses œuvres sont exposées dans des musées et des galeries partout dans le monde, et son influence sur le monde de l'art continue à grandir. Jean-Pierre Leclerc, un artiste français de génie, est toujours considéré comme un des plus grands peintres et sculpteurs de son temps.",Masc,Counter({'Masc': 5}),"[peintre, sculpteur, connu, artiste, français]"
497,llama_v1_long_nodis_24_torch.txt,"Claire Lefebvre, née le 12 février 1945 dans une petite ville de province française, a grandi dans un environnement artistique et cultivé. Son père, peintre de formation, a inspiré sa passion pour les arts et l'écriture. Après des études de lettres, elle a enseigné la littérature française dans un lycée avant de décider de se lancer dans l'écriture à plein temps. Ses premiers romans, publiés dans les années 1970, ont rapidement fait parler d'elle dans les milieux littéraires. Elle a reçu le prix Goncourt en 1985 pour son roman « La Maison des rêves ». Ses œuvres, souvent introspectives et poétiques, ont marqué la littérature française de l'époque. Claire Lefebvre est décédée le 22 août 2002, laissant derrière elle un héritage littéraire riche et une œuvre inoubliable.",Fem,Counter({'Fem': 1}),[née]
498,llama_v1_long_withdis_6_awq.txt,"Élisabeth Dupont naît le 12 février 1965 à Paris, en France, dans une famille d'artistes. Elle est atteinte d'une maladie génétique rare qui affecte son système nerveux et entraîne une paralysie des jambes. Malgré ces difficultés, Élisabeth développe un amour pour la peinture et commence à dessiner dès l'âge de 5 ans. Elle se déplace en fauteuil roulant et utilise ses mains habiles pour créer des œuvres d'art remarquables.

Après avoir obtenu son baccalauréat, Élisabeth intègre l'école des Beaux-Arts de Paris, où elle se spécialise en peinture. Elle y découvre son talent et son style unique, qui se caractérise par des couleurs vives et des formes géométriques. Ses professeurs la soutiennent et l'encouragent à poursuivre sa passion.

À 25 ans, Élisabeth expose ses premières œuvres au musée d'Art Moderne de Paris. La critique est unanime : ses peintures sont ""incroyables"" et ""révolutionnaires"". Elle devient une artiste en vogue et commence à recevoir des commandes de galeries et de particuliers.

Au fil des ans, Élisabeth se distingue par sa capacité à créer des œuvres d'art en utilisant uniquement ses mains. Elle développe un style unique qui combine la peinture avec la sculpture, en utilisant des matériaux tels que la céramique et le bois.

En 1995, Élisabeth reçoit le prix de la Culture du Ministère de la Culture. Elle est la première personne handicapée à recevoir cette distinction.

Au cours de sa carrière, Élisabeth expose ses œuvres dans le monde entier, notamment à New York, Tokyo et Paris. Elle est considérée comme l'une des artistes les plus talentueuses de son temps.

Le 10 décembre 2020, Élisabeth Dupont décède à l'âge de 55 ans, laissant derrière elle une œuvre d'art incomparable. Son legacy inspire les générations futures et continue à faire vibrer les cœurs des amateurs d'art.",Fem,Counter({'Fem': 1}),[artiste]
499,qwen_v1_long_withdis_28_torch.txt,"Élise Moreau est née le 12 mai 1985 à Lyon, en France. Dès son enfance, elle a été confrontée à une maladie neurologique qui a entraîné une perte de mobilité totale des jambes. Malgré cette situation, elle a su développer une grande force mentale et une passion pour l'écriture. Elle a obtenu un diplôme en littérature à l'Université Lumière Lyon 2, tout en menant une vie active grâce à un fauteuil roulant adapté. Élise a travaillé comme rédactrice pour un magazine culturel en ligne, où elle a pu partager ses réflexions sur l'art, la littérature et l'accessibilité. Son travail a été reconnu pour son originalité et sa sensibilité. Elle a également participé à des ateliers d'écriture pour les personnes en situation de handicap, inspirant de nombreux jeunes. Élise Moreau est décédée le 3 juillet 2023 à l'âge de 38 ans, laissant derrière elle un héritage littéraire et une lumière éternelle dans la lutte pour l'inclusion.",Fem,Counter({'Fem': 1}),[rédactrice]
500,llama_v1_long_withdis_48_awq.txt,"Elisabeth Dupont naît le 12 mars 1950 dans un petit village de la campagne française. Elle est atteinte de la paralysie cérébrale, un handicap qui l'empêche de marcher et de parler. Malgré ces difficultés, Elisabeth est une personne forte et déterminée. Elle apprend à communiquer grâce à des moyens alternatifs, comme l'écriture et le langage des signes. Ses parents, qui sont professeurs d'école, remarquent son talent et la encouragent à poursuivre ses études. Elisabeth obtient son brevet et décide de devenir institutrice, malgré les obstacles que son handicap lui impose. Elle commence à travailler dans une école spécialisée, où elle enseigne les mathématiques et la géographie à des élèves qui, comme elle, ont des besoins spéciaux. Elisabeth devient rapidement une figure de référence dans son milieu, non seulement en raison de son savoir, mais aussi de sa capacité à inspirer et à motiver ses élèves. Elle se marie avec un homme qui la soutient sans faille, et ils ont deux enfants qui grandissent dans un environnement positif et encourageant. Elisabeth Dupont meurt le 22 février 2010, à l'âge de 59 ans, laissant derrière elle un héritage de courage, de détermination et d'amour. Sa famille et ses amis se souviennent d'elle comme d'une personne exceptionnelle, qui a su transformer ses défauts en forces et qui a inspiré des générations à venir.",Ambigu,"Counter({'Fem': 1, 'Masc': 1})","[institutrice, homme]"
501,mistral_v1_long_withdis_17_torch.txt,"Une vie remarquable, celle de Marie-Anne Girard, une artiste exceptionnelle qui, malgré ses handicaps, a laissé son empreinte dans le monde de l'art. Née le 16 juin 1975 à Paris, Marie-Anne a été touchée par la maladie de Charcot à l'âge de 10 ans. Malgré ses difficultés physiques, elle n'a jamais abandonné son rêve de devenir peintre. Ses parents l'ont encouragée et l'ont aidée à développer ses talents artistiques. Elle a étudié à l'École des Beaux-Arts de Paris, où elle a acquis les compétences nécessaires pour traduire ses idées sur le papier.

   Ses œuvres sont marquées par une sensibilité et une émotion incomparables, révélant une profonde compréhension de l'humanité et de la fragilité de l'être humain. Elle a exposé son travail à travers le monde, en France, aux États-Unis et en Europe, et a été reconnu pour son talent exceptionnel.

   Marie-Anne Girard est décédée le 15 février 2010, à l'âge de 34 ans, après une longue bataille contre la maladie. Malgré son court séjour sur terre, elle a laissé un héritage artistique durable et inspirant, qui continue de toucher les cœurs et les esprits à travers le monde.",Ambigu,"Counter({'Fem': 2, 'Masc': 2})","[artiste, exceptionnelle, être, humain]"
502,mistral_v1_long_nodis_43_torch.txt,"La vie de Jeanne Dupont, une artiste française extraordinaire, commence le 15 septembre 1980 à Paris. Née dans une famille modeste de sculpteurs, Jeanne montre très tôt un grand talent pour la peinture et la sculpture. Elle est encouragée par ses parents et rejoint l'École des Beaux-Arts de Paris à l'âge de 18 ans.

   Son travail est marqué par son utilisation de couleurs vives et sa capacité à capter les émotions des personnes qu'elle représente. Elle expose pour la première fois à l'âge de 22 ans et est immédiatement remarquée par la critique. Ses œuvres sont décrites comme étant « vibrantes », « expressives » et « transcendantantes ».

   En 2005, Jeanne est invitée à exposer à la Biennale de Venise, ce qui lui vaut une reconnaissance internationale. Elle continue à exposer à travers le monde et reçoit de nombreux prix et distinctions pour son travail.

   Malheureusement, Jeanne est touchée par un cancer en 2020 et décède le 15 octobre de la même année à l'âge de 40 ans. Son dernier travail, un portrait de sa fille, est exposé posthumement à la Galerie nationale du Jeu de Paume à Paris. Son travail continue à inspirer les générations futures d'artistes et à toucher les cœurs de ceux qui l'apprécient.",Fem,Counter({'Fem': 3}),"[artiste, française, fille]"
503,llama_v1_long_nodis_30_torch.txt,"Elle s'appelait Colette Dupont, née le 12 février 1920 dans une petite ville de province française. C'est dans cette ville que Colette a grandi, entourée de ses parents et de ses trois frères. Elle a toujours été une enfant curieuse et amoureuse des livres, elle passait des heures à lire dans la bibliothèque municipale de la ville. Après avoir obtenu son baccalauréat, Colette a décidé de poursuivre ses études en lettres à Paris. C'est là-bas qu'elle a découvert son amour pour l'écriture et a commencé à écrire ses premiers textes. Après avoir obtenu son diplôme, Colette a travaillé comme journaliste pour plusieurs publications, mais c'est avec la publication de son premier roman, ""La Nuit étoilée"", qu'elle est devenue célèbre. Ce roman a été un succès critique et commercial, et Colette est devenue l'une des écrivaines les plus populaires de son temps. Elle a écrit plusieurs autres romans, dont ""La Maison de rêve"" et ""L'Espace du cœur"", qui ont été également acclamés par la critique. Colette a également reçu plusieurs prix littéraires, dont le prix Goncourt en 1955. Elle est décédée le 10 août 1990, laissant derrière elle une œuvre littéraire riche et variée qui continue à inspirer les lecteurs de par le monde.",Fem,Counter({'Fem': 1}),[enfant]
504,qwen_v1_long_nodis_17_awq.txt,"Marie Lefevre, née le 12 avril 1905 à Lyon, était une artiste et écrivaine française dont la carrière a marqué les décennies d'après-guerre. Issue d'une famille modeste, elle développa très jeune un amour pour la littérature et les arts visuels. Après des études à l'École des Beaux-Arts, elle se tourna vers l'écriture, publiant sa première œuvre en 1932. Ses romans, souvent inspirés par la vie quotidienne et les émotions humaines, lui valurent une reconnaissance progressive. Elle fut également une figure influente dans le milieu artistique lyonnais, organisant des ateliers et des expositions. Marie Lefevre travailla jusqu'à ses derniers jours, refusant de se retirer de la scène culturelle. Elle décéda le 23 novembre 1989 à Paris, laissant derrière elle une œuvre riche et une réputation durable.",Fem,Counter({'Fem': 4}),"[née, artiste, écrivaine, française]"
505,qwen_v1_long_withdis_46_torch.txt,"Élise Moreau est née le 12 mai 1985 à Lyon, dans une famille d'artisans. Dès son enfance, elle a montré un intérêt marqué pour l'écriture et la peinture, mais une maladie neurologique, diagnostiquée à l'adolescence, a entraîné une perte progressive de la mobilité de ses membres supérieurs. Malgré cela, elle a suivi des cours de littérature à l'Université Lumière Lyon 2, tout en développant une carrière d'illustratrice numérique. Elle a travaillé comme concepteur graphique pour des associations culturelles et a publié plusieurs recueils de poésie accessibles à tous, en utilisant des outils adaptés. Élise a aussi fondé une association pour soutenir les personnes en situation de handicap dans l'accès à l'éducation et à l'art. Elle est décédée le 28 octobre 2023 à l'âge de 38 ans, laissant derrière elle un héritage de créativité et de résilience.",Ambigu,"Counter({'Fem': 1, 'Masc': 1})","[illustratrice, concepteur]"
506,mistral_v1_long_nodis_39_torch.txt,"La vie de Marie Lumière, une artiste visionnaire du XXIe siècle, commence le 15 mai 2000 à Paris, France. Elle grandit dans un environnement stimulant, encouragée par ses parents artistes. Sa mère, une peintre renommée, lui transmet sa passion pour l'art, tandis que son père, un musicien classique, l'initie à la musique.

   À l'âge de 18 ans, Marie entre à l'École nationale supérieure des beaux-arts de Paris. Elle y rencontre des mentors influents qui la poussent à explorer les limites de la sculpture moderne. Son travail, marqué par l'innovation et l'esthétique, suscite des réactions contrastées. Elle crée des œuvres qui dépassent les frontières traditionnelles de la sculpture, incorporant des éléments de musique, de lumière et de performance.

   En 2025, Marie reçoit le prix international d'art contemporain, célébrant sa contribution unique à la sculpture moderne. Elle continue à produire des œuvres remarquables, poursuivant son rêve de créer une forme d'art qui transcende les limites de la perception humaine.

   Marie Lumière meurt le 1er janvier 2070 à l'âge de 70 ans, laissant derrière elle un héritage artistique sans pareil qui continue à inspirer les générations futures.",Fem,"Counter({'Fem': 3, 'Masc': 1})","[artiste, peintre, renommée, musicien]"
507,llama_v1_long_nodis_12_awq.txt,"Léonide Dubois naît le 15 février 1920 dans une petite ferme du Jura. C'est le septième d'une famille de neuf enfants. Ses parents sont agriculteurs et lui inculquent dès son enfance l'amour de la terre et de la nature. Léonide est un garçon solitaire et rêveur, il passe ses journées à explorer les bois et les champs alentour, observant la faune et la flore. Après avoir terminé ses études primaires, il décide de suivre sa passion et devient botaniste. Il s'inscrit à l'université de Genève pour étudier la botanique et la biologie.

Léonide se spécialise dans l'étude des plantes rares et des espèces menacées. Il réalise des recherches approfondies sur les propriétés médicinales des plantes et leur impact sur l'environnement. Ses travaux sont publiés dans des revues scientifiques de renom et il devient rapidement un expert dans son domaine.

En 1950, Léonide est nommé professeur de botanique à l'université de Genève. Il continue à faire des recherches et à enseigner, mais il se sent de plus en plus frustré par les limites de ses découvertes. Il rêve de trouver une plante qui puisse guérir les maladies les plus graves et de changer la vie des gens.

Le 10 décembre 1975, Léonide Dubois meurt subitement d'une crise cardiaque. Il laisse derrière lui une famille, des collègues et des étudiants qui le considèrent comme un père. Ses recherches sont poursuivies par ses élèves et collègues, mais il reste le plus grand botaniste de son temps. Son legacy continue à inspirer les générations futures de scientifiques et de naturalistes.",Masc,Counter({'Masc': 3}),"[garçon, expert, grand]"
508,mistral_v1_long_nodis_7_awq.txt,"Naissance de Marie-Ange Leclerc, une artiste française de renom, le 15 juin 1975 à Paris. Fille d'une boulangère et d'un peintre, elle montre dès son plus jeune âge un grand talent pour la musique. À l'âge de six ans, elle débute à l'École nationale de musique et obtient un diplôme supérieur en composition à l'âge de 21 ans.

En 2000, elle fonde son propre orchestre, l'Orchestre de Marie-Ange Leclerc, qui se distingue rapidement par son originalité et sa maîtrise de la composition. Elle compose plusieurs œuvres majeures, telles que 'Le Bal des Ombres' et 'La Vie en Harmonie'.

En 2020, elle est reconnue pour son contribution exceptionnelle à la musique française en recevant le prestigieux prix de la Composition Musicale. Malheureusement, elle meurt subitement le 1er janvier 2021 à l'âge de 45 ans, laissant derrière elle un immense héritage musical et une légende qui perdure encore aujourd'hui.",Fem,"Counter({'Fem': 4, 'Masc': 1})","[artiste, française, Fille, boulangère, peintre]"
509,qwen_v1_long_nodis_15_torch.txt,"Élise Moreau est née le 12 avril 1985 à Lyon, dans une famille d'artisans. Dès son plus jeune âge, elle montrait un intérêt marqué pour l'écriture et la philosophie. Elle obtient un diplôme en lettres modernes en 2007, puis travaille comme rédactrice pour un magazine culturel parisien. Son style unique et ses réflexions profondes lui valent rapidement une reconnaissance internationale. Elle publie son premier roman en 2012, qui devient un best-seller. Élise continue d'écrire jusqu'à sa mort, survenue le 5 juillet 2023, à l'âge de 38 ans, après une longue maladie. Son héritage littéraire reste vivant et inspirant.",Fem,Counter({'Fem': 1}),[rédactrice]
510,llama_v1_long_nodis_4_awq.txt,"Camille Dupont, née le 12 février 1885 dans une modeste famille de paysans en Normandie, était une femme aux rêves ambitieux. Elle passait ses journées à lire des livres empruntés à la bibliothèque locale et à rêver d'une vie meilleure. Malgré les obstacles de son enfance, Camille se sentait destinée à quelque chose de grand.

Après avoir terminé ses études secondaires, Camille décida de devenir écrivaine. Elle s'inscrivit à l'École des Beaux-Arts de Paris, où elle étudia l'écriture et la peinture. Ses talents furent rapidement remarqués par ses professeurs et elle fut encouragée à poursuivre sa carrière artistique.

Au cours des années 1920, Camille devint l'une des écrivaines les plus prolifiques de son temps. Elle écrivit des romans, des nouvelles et des poèmes qui furent publiés dans des journaux et des magazines prestigieux. Sa prose était simple, mais profonde et elle avait le don de capturer les cœurs de ses personnages.

Au milieu des années 1930, Camille commença à se concentrer sur la peinture. Elle se sentait prisonnière de la page blanche et voulait exprimer sa créativité de manière plus libre. Elle exposa ses œuvres dans des galeries de Paris et reçut un accueil chaleureux de la critique.

Camille Dupont mourut le 10 mars 1950, à l'âge de 65 ans, dans un petit appartement à Paris. Elle laissait derrière elle une œuvre considérable et une réputation d'écrivaine et d'artiste de premier plan. Sa mort fut un coup dur pour la communauté artistique de Paris, mais son héritage continue de nous inspirer à ce jour.",Fem,Counter({'Fem': 4}),"[née, femme, écrivaine, écrivaine]"
511,qwen_v1_long_withdis_0_awq.txt,"Marie Lefevre, née en 1952 à Lyon, a grandi dans un quartier populaire où l'éducation était limitée. À l'âge de cinq ans, elle a subi une grave maladie neurologique qui a entraîné une paralysie de la moitié droite de son corps. Malgré cette situation, elle a suivi des études à l'université de Provence, où elle a obtenu un diplôme en sociologie. Elle a ensuite travaillé comme chercheure dans un institut de recherche sur les handicaps, où elle a mené des études pionnières sur l'intégration sociale des personnes en situation de handicap. Marie a également fondé une association locale qui a permis à de nombreuses personnes de trouver un emploi et de s'exprimer. Elle est décédée en 2020 à l'âge de 68 ans, laissant derrière elle un héritage marquant dans le domaine de l'inclusion et de l'accessibilité.",Fem,Counter({'Fem': 1}),[née]
512,mistral_v1_long_withdis_47_awq.txt,"Né le 15 juillet 1960 à Paris, dans une famille modeste, Jean-Pierre Martel était un homme remarquable, handicapé depuis sa naissance. Affecté de polydactylie, il possédait six doigts à chaque main, ce qui l'a rendu un peu différent des autres. Cependant, cela n'a pas empêché Jean-Pierre de poursuivre ses rêves et de devenir un artisan exceptionnel dans son domaine.

  Travaillant dans un atelier de marqueterie d'art, Jean-Pierre a acquis une réputation nationale en créant des pièces de marqueterie de haute qualité, toutes conçues à la main. Son talent pour la création et son sens aigu de l'esthétique ont été reconnus par les plus grands collectionneurs et les plus grandes galeries d'art de France.

  Malheureusement, Jean-Pierre a été victime d'un accident de la route le 1er janvier 1995, à l'âge de 34 ans. Ayant perdu la vue à la suite de cette tragédie, il a dû mettre un terme à sa carrière de marqueteur. Cependant, Jean-Pierre n'a pas été détruit par cette perte et a continué à créer des œuvres d'art à l'aide de son sens tactile extraordinaire.

  Jean-Pierre Martel est décédé le 15 juillet 2010, à l'âge de 50 ans. Il a laissé derrière lui une œuvre incomparable, une preuve que l'on peut surmonter les obstacles pour atteindre ses rêves.",Masc,Counter({'Masc': 5}),"[Né, homme, handicapé, artisan, marqueteur]"
513,mistral_v1_long_withdis_36_torch.txt,"Une jeune fille nommée Émilie naquit dans une petite ville de province française, en 1975. Bien que née avec un handicap visuel sévère, Émilie montra un esprit remarquablement vif et un sens de l'humour qui éclatait dans ses yeux brillants. Son père, un charpentier, et sa mère, une couturière, lui donnèrent toutes les chances de s'adapter à son environnement. Émilie apprit à lire et à écrire grâce à un lecteur Braille et à des enseignants patient et compréhensifs. Elle découvrit rapidement un amour pour la littérature, qui devint son refuge et son solace.

   En 1998, Émilie entra à l'université de Paris pour étudier la littérature française. Son talent et son engagement furent remarqués par ses professeurs, qui la soutinrent dans sa décision de devenir écrivaine. En 2002, elle publia son premier roman, intitulé 'Les yeux de l'espoir', qui racontait l'histoire d'un garçon aveugle qui découvrait la beauté du monde à travers la littérature. Le livre fut un grand succès critique et commercial, et Émilie fut saluée pour son originalité et sa force d'expression.

   Au fil des années, Émilie continua à écrire des romans et des nouvelles, touchant les cœurs de milliers de lecteurs avec ses histoires inspirantes et sa vision unique du monde. En 2020, elle fut diagnostiquée avec une maladie incurable, qui la força à se reposer pendant plusieurs mois. Cependant, elle continua à écrire, utilisant sa voix pour inspirer et toucher les gens même lorsqu'elle ne pouvait plus lire ou écrire elle-même.

   Émilie mourut en 2022, entourée de ses proches et de ses amis. Son dernier livre, 'La lumière dans les ténèbres', fut publié à titre posthume et devint un best-seller instantané. Émilie laisse une légende, et son souvenir restera vivant dans les cœurs de ceux qui ont été toucheés par son talent et sa force d'esprit.",Ambigu,"Counter({'Fem': 4, 'Masc': 4})","[fille, nommée, charpentier, couturière, lecteur, compréhensifs, écrivaine, garçon]"
514,llama_v1_long_nodis_11_torch.txt,"Léa Dupont naît en 1885 dans un petit village du sud de la France. Elle grandit dans une famille de paysans, où elle développe une passion pour la littérature et la poésie. Après des études primaires, elle décide de poursuivre ses rêves et se rend à Paris pour étudier l'écriture. Elle y rencontre de nombreux écrivains et artistes de l'époque, dont le célèbre poète Paul Verlaine, qui la parraine et la guide dans sa carrière littéraire. En 1905, elle publie son premier recueil de poèmes, qui reçoit un accueil enthousiaste de la critique. Elle devient alors l'une des figures de la mouvance symboliste, mouvement littéraire qui met l'accent sur l'imagination et la rêverie. Ses œuvres les plus célèbres sont « L'oiseau de nuit » et « La forêt éternelle ». Léa Dupont meurt en 1950, laissant derrière elle une œuvre littéraire riche et profonde, qui continue d'inspirer les écrivains et les poètes de notre époque.",Neutre,Counter(),[]
515,mistral_v1_long_nodis_18_torch.txt,"Une vie remarquable commence dans les montagnes de Provence, en France, le 1er janvier 1885. Né sous le nom de Jean-Pierre Dubois, l'enfant grandit dans une famille modeste de paysans. Sa passion pour la mécanique et l'ingénierie s'amorce très jeune, alimentée par ses observations des machines agricoles utilisées sur la ferme familiale. 

Après des études d'ingénierie à l'École centrale de Paris, Jean-Pierre trouve un emploi dans une grande entreprise d'électricité. Sa première invention, un moteur électrique plus puissant et efficace, attire l'attention des dirigeants de l'entreprise, qui le promeuvent rapidement à des postes de responsabilité. 

En 1912, Jean-Pierre Dubois fonde sa propre entreprise, Dubois Électricité, pour commercialiser ses inventions. Ses produits, innovants et efficaces, connaissent un succès immédiat et la compagnie grandit rapidement. 

Déjà célèbre dans le monde des affaires, Jean-Pierre Dubois est choisi pour participer à la création de la Tour Eiffel en 1889. Il apporte son expertise et son ingéniosité à la conception de la structure, contribuant à la transformation de la tour en un symbole de la France. 

En 1955, à l'âge de 70 ans, Jean-Pierre Dubois meurt dans son sommeil. Ses inventions ont changé le monde de l'électricité et sa compagnie est devenue une des plus importantes entreprises de son époque. Sa vie est un exemple de passion, de détermination et de créativité.",Neutre,Counter(),[]
516,qwen_v1_long_nodis_34_torch.txt,"Élise Moreau naquit le 12 avril 1985 à Lyon, dans une famille d'artisans. Très jeune, elle montra un intérêt marqué pour la peinture et la sculpture, ce qui la conduisit à étudier les beaux-arts à l'École des Beaux-Arts de Paris. Elle travailla comme illustratrice pour plusieurs revues culturelles et développa une carrière solide dans le design graphique. Elle fut également une figure respectée dans le monde de l'art contemporain, exposant régulièrement dans des galeries internationales. Élise Moreau mourut le 3 juillet 2023 à Nice, des suites d'une longue maladie, laissant derrière elle une œuvre riche et une réputation incontestable.",Fem,Counter({'Fem': 1}),[illustratrice]
517,qwen_v1_long_withdis_13_awq.txt,"Élise Moreau est née le 12 avril 1978 à Lyon, dans une famille d'artisans. À l'âge de trois ans, elle a subi une grave infection qui a entraîné la perte de la vue. Malgré cette épreuve, elle a suivi ses études avec un soutien éducatif spécialisée, obtenant un diplôme en design graphique. Elle a travaillé comme concepteur graphique dans une agence de communication à Paris, où elle a développé des projets innovants en accessibilité numérique. Son travail a été reconnu à plusieurs reprises, notamment lors d'une exposition à la Maison de la Culture de la Cité. Élise est décédée le 23 décembre 2022 à l'âge de 44 ans, laissant derrière elle une œuvre inspirante et un héritage de résilience.",Masc,Counter({'Masc': 1}),[concepteur]
518,qwen_v1_long_nodis_20_torch.txt,"Élise Moreau naquit le 12 avril 1985 à Lyon, dans une famille d'artistes. Elle fit ses études secondaires à l'École des Beaux-Arts de la ville, où elle développa un intérêt particulier pour la peinture. Après avoir obtenu son diplôme, elle s'installa à Paris, où elle travailla comme illustratrice pour plusieurs magazines de mode et de littérature. Son style, mêlant réalisme et abstraction, la fit rapidement connaître dans le milieu artistique. Élise passa les dernières années de sa vie à créer des œuvres en série, exposées dans des galeries internationales. Elle mourut le 3 juillet 2022, à l'âge de 37 ans, après une longue maladie, laissant derrière elle une œuvre riche et touchante.",Fem,Counter({'Fem': 1}),[illustratrice]
519,mistral_v1_long_withdis_3_torch.txt,"Une femme nommée Marie-Claire naquit dans une petite ville de Provence, en France, le 12 mars 1955. Née sourde-muette à la suite d'une maladie rare, elle fut élevée dans un monde de silence, mais son esprit brillant et son courage ne furent jamais éteints. Marie-Claire apprit à communiquer grâce à la langue des signes française et à son intelligence prodigieuse. Elle fit ses études à l'École nationale des signes de Paris et devint une professeure remarquable, aidant de nombreux autres sourds-muets à surmonter leurs difficultés. Sa carrière académique fut couronnée de succès, et elle publia de nombreux livres sur la culture des sourds-muets et leur histoire. Elle était considérée comme une figure importante dans la communauté sourde française. Marie-Claire mourut le 20 mai 2010, à l'âge de 55 ans, mais son influence sur les générations de sourds-muets persiste encore aujourd'hui.",Fem,Counter({'Fem': 3}),"[femme, nommée, professeure]"
